No,x,y,avg_M_x,avg_M_y,avg_M_z,avg_M_tot,z
5882.0,49.0,0.0,-10.286,-18.576,-32.657,38.953,0
5883.0,49.0,0.0,-10.473,-17.973,-34.469,40.26,0
5884.0,49.0,0.0,-9.61,-17.406,-32.647,38.225,0
5885.0,49.0,0.0,-10.601,-18.126,-33.975,39.94,0
5894.0,49.0,0.0,-10.601,-18.126,-33.975,39.94,0
5905.0,50.0,0.0,-9.826,-22.033,-35.496,42.918,0
5908.0,50.0,0.0,-9.661,-22.907,-35.338,43.207,0
5909.0,50.0,0.0,-9.404,-21.885,-35.329,42.609,0
5910.0,50.0,0.0,-10.398,-22.175,-36.158,43.672,0
5917.0,50.0,0.0,-10.261,-21.312,-35.159,42.375,0
5918.0,50.0,0.0,-9.978,-21.453,-35.325,42.517,0
5920.0,50.0,0.0,-10.236,-22.331,-35.168,42.898,0
5921.0,50.0,0.0,-9.794,-22.77,-34.676,42.624,0
5922.0,50.0,0.0,-10.261,-21.312,-35.159,42.375,0
5923.0,50.0,0.0,-9.404,-21.885,-35.329,42.609,0
5927.0,50.0,0.0,-9.364,-22.914,-34.512,42.471,0
5928.0,50.0,0.0,-10.367,-22.625,-35.005,42.95,0
5931.0,50.0,0.0,-9.684,-22.175,-35.662,43.096,0
5933.0,50.0,0.0,-11.242,-22.326,-36.324,44.094,0
5934.0,50.0,0.0,-9.964,-22.608,-36.161,43.796,0
5937.0,50.0,0.0,-10.539,-22.033,-35.991,43.496,0
5938.0,50.0,0.0,-10.962,-22.036,-35.991,43.602,0
5939.0,50.0,0.0,-9.559,-22.02,-36.321,43.538,0
5944.0,50.0,0.0,-10.403,-22.171,-36.488,43.945,0
5946.0,50.0,0.0,-10.556,-21.019,-35.487,42.574,0
5947.0,50.0,0.0,-10.922,-23.065,-35.174,43.457,0
5948.0,50.0,0.0,-9.499,-23.063,-34.348,42.449,0
5949.0,50.0,0.0,-9.794,-22.77,-34.676,42.624,0
5950.0,50.0,0.0,-9.379,-22.904,-35.338,43.143,0
5952.0,50.0,0.0,-9.499,-23.063,-34.348,42.449,0
5953.0,50.0,0.0,-9.966,-22.177,-35.662,43.162,0
5954.0,50.0,0.0,-9.42,-21.445,-35.656,42.661,0
5955.0,50.0,0.0,-9.82,-22.036,-35.165,42.645,0
5956.0,50.0,0.0,-11.084,-22.909,-36.164,44.221,0
5957.0,50.0,0.0,-10.546,-21.741,-35.989,43.349,0
5959.0,50.0,0.0,-10.334,-23.363,-34.185,42.676,0
5962.0,50.0,0.0,-9.828,-22.318,-35.994,43.477,0
5965.0,50.0,0.0,-9.386,-22.613,-35.335,42.989,0
5967.0,50.0,0.0,-10.353,-23.636,-35.675,44.029,0
5970.0,50.0,0.0,-9.944,-22.622,-35.005,42.848,0
5971.0,50.0,0.0,-10.969,-21.745,-35.989,43.455,0
5972.0,50.0,0.0,-10.256,-22.317,-36.324,43.848,0
5973.0,50.0,0.0,-9.546,-21.743,-35.163,42.43,0
5974.0,50.0,0.0,-9.97,-22.604,-36.492,44.068,0
5975.0,50.0,0.0,-9.784,-23.492,-35.178,43.418,0
5977.0,50.0,0.0,-11.07,-22.918,-35.338,43.55,0
5979.0,50.0,0.0,-10.372,-22.621,-35.335,43.219,0
5982.0,50.0,0.0,-11.495,-22.348,-34.672,42.822,0
5983.0,50.0,0.0,-11.344,-22.639,-34.51,42.804,0
5985.0,50.0,0.0,-9.975,-22.171,-36.158,43.571,0
5987.0,50.0,0.0,-10.955,-22.327,-35.994,43.75,0
5988.0,50.0,0.0,-10.662,-22.905,-36.164,44.115,0
5990.0,50.0,0.0,-10.523,-22.33,-35.498,43.237,0
5991.0,50.0,0.0,-10.551,-22.025,-36.652,44.043,0
5997.0,50.0,0.0,-11.077,-22.627,-35.336,43.397,0
6005.0,51.0,0.0,-12.574,-23.964,-34.191,43.605,0
6009.0,51.0,0.0,-12.288,-24.394,-34.525,44.023,0
6010.0,51.0,0.0,-12.422,-24.543,-34.361,44.015,0
6013.0,51.0,0.0,-12.853,-24.684,-35.023,44.734,0
6014.0,51.0,0.0,-11.984,-24.693,-33.701,43.464,0
6015.0,51.0,0.0,-12.422,-24.543,-34.361,44.015,0
6016.0,51.0,0.0,-12.713,-24.968,-35.521,45.242,0
6017.0,51.0,0.0,-12.422,-24.543,-34.361,44.015,0
6018.0,51.0,0.0,-12.025,-23.949,-35.017,44.095,0
6019.0,51.0,0.0,-12.025,-23.949,-35.017,44.095,0
6020.0,51.0,0.0,-12.327,-23.366,-35.342,44.124,0
6021.0,51.0,0.0,-12.275,-24.689,-34.197,43.928,0
6025.0,51.0,0.0,-12.853,-24.684,-35.023,44.734,0
6026.0,51.0,0.0,-12.555,-24.407,-33.699,43.462,0
6027.0,51.0,0.0,-12.171,-23.518,-34.682,43.636,0
6029.0,51.0,0.0,-11.445,-24.958,-35.521,44.896,0
6032.0,51.0,0.0,-13.15,-23.817,-34.685,44.082,0
6033.0,51.0,0.0,-12.574,-23.964,-34.191,43.605,0
6035.0,51.0,0.0,-12.751,-23.798,-36.007,45.004,0
6036.0,51.0,0.0,-12.46,-23.802,-35.511,44.529,0
6037.0,51.0,0.0,-11.439,-24.962,-35.191,44.635,0
6039.0,51.0,0.0,-12.332,-22.933,-35.008,43.63,0
6041.0,51.0,0.0,-12.467,-23.51,-35.508,44.374,0
6042.0,51.0,0.0,-12.428,-24.539,-34.691,44.273,0
6043.0,51.0,0.0,-12.462,-23.514,-35.178,44.11,0
6044.0,51.0,0.0,-13.141,-24.539,-35.187,44.866,0
6045.0,51.0,0.0,-11.467,-23.512,-34.682,43.441,0
6047.0,51.0,0.0,-12.008,-25.106,-35.687,45.256,0
6048.0,51.0,0.0,-13.147,-24.535,-35.517,45.125,0
6049.0,51.0,0.0,-12.146,-24.537,-34.691,44.193,0
6050.0,51.0,0.0,-11.155,-24.245,-34.028,43.245,0
6051.0,51.0,0.0,-11.319,-23.658,-34.518,43.352,0
6052.0,51.0,0.0,-11.856,-23.824,-33.198,42.547,0
6053.0,51.0,0.0,-11.731,-24.671,-35.353,44.678,0
6055.0,51.0,0.0,-12.7,-25.263,-35.193,45.145,0
6056.0,51.0,0.0,-11.898,-23.51,-35.178,43.952,0
6059.0,51.0,0.0,-12.444,-24.242,-35.184,44.502,0
6061.0,51.0,0.0,-11.148,-24.536,-34.03,43.409,0
6063.0,51.0,0.0,-11.749,-23.943,-35.347,44.28,0
6065.0,51.0,0.0,-12.428,-24.539,-34.691,44.273,0
6066.0,51.0,0.0,-12.602,-23.659,-35.344,44.36,0
6071.0,51.0,0.0,-11.878,-23.523,-34.022,43.034,0
6073.0,51.0,0.0,-12.18,-23.512,-35.178,44.03,0
6074.0,51.0,0.0,-12.019,-24.669,-35.684,45.015,0
6077.0,51.0,0.0,-12.722,-23.818,-34.355,43.696,0
6079.0,51.0,0.0,-12.44,-23.815,-34.355,43.614,0
6082.0,51.0,0.0,-12.018,-23.668,-34.188,43.283,0
6085.0,51.0,0.0,-12.017,-23.955,-34.521,43.703,0
6087.0,51.0,0.0,-11.871,-24.243,-34.689,43.954,0
6089.0,51.0,0.0,-11.898,-23.51,-35.178,43.952,0
6105.0,51.0,1.0,-22.788,8.639,-40.187,46.999,0
6113.0,51.0,1.0,-23.091,8.938,-41.01,47.905,0
6116.0,51.0,1.0,-23.06,7.915,-40.689,47.434,0
6118.0,51.0,1.0,-23.238,9.513,-40.51,47.66,0
6121.0,51.0,1.0,-22.905,8.05,-39.696,46.532,0
6123.0,51.0,1.0,-23.218,8.498,-40.849,47.749,0
6124.0,51.0,1.0,-23.087,9.364,-40.181,47.278,0
6127.0,51.0,1.0,-24.32,8.042,-40.027,47.522,0
6129.0,51.0,1.0,-23.609,7.757,-40.029,47.116,0
6131.0,51.0,1.0,-23.473,8.907,-38.698,46.128,0
6132.0,51.0,1.0,-23.612,8.475,-39.197,46.538,0
6133.0,51.0,1.0,-24.342,9.488,-39.188,47.098,0
6134.0,51.0,1.0,-23.504,9.357,-39.85,47.202,0
6135.0,51.0,1.0,-23.182,8.759,-38.368,45.676,0
6136.0,51.0,1.0,-24.332,8.766,-39.69,47.373,0
6138.0,51.0,1.0,-24.593,8.462,-38.867,46.766,0
6140.0,51.0,1.0,-24.754,8.619,-39.857,47.703,0
6141.0,51.0,1.0,-23.047,8.192,-39.53,46.485,0
6143.0,51.0,1.0,-23.757,8.19,-39.86,47.12,0
6144.0,51.0,1.0,-23.601,8.038,-39.201,46.458,0
6145.0,51.0,1.0,-24.171,8.61,-38.7,46.433,0
6146.0,51.0,1.0,-23.229,9.507,-40.014,47.234,0
6148.0,51.0,1.0,-23.87,7.74,-38.873,46.269,0
6149.0,51.0,1.0,-24.606,8.757,-39.195,47.099,0
6151.0,51.0,1.0,-23.894,8.472,-39.197,46.681,0
6153.0,51.0,1.0,-23.455,8.179,-38.704,45.99,0
6154.0,51.0,1.0,-24.744,8.182,-39.86,47.624,0
6155.0,51.0,1.0,-24.318,8.756,-38.864,46.674,0
6161.0,51.0,1.0,-24.309,8.75,-38.369,46.256,0
6162.0,51.0,1.0,-23.885,7.75,-39.699,46.974,0
6167.0,51.0,1.0,-23.762,8.623,-39.526,46.918,0
6168.0,51.0,1.0,-24.169,8.895,-38.202,46.072,0
6169.0,51.0,1.0,-23.605,8.756,-38.368,45.891,0
6170.0,51.0,1.0,-23.879,8.462,-38.371,45.98,0
6171.0,51.0,1.0,-24.331,8.479,-40.023,47.6,0
6172.0,51.0,1.0,-24.754,8.619,-39.857,47.703,0
6173.0,51.0,1.0,-23.472,8.619,-39.031,46.353,0
6174.0,51.0,1.0,-23.624,8.054,-40.522,47.592,0
6175.0,51.0,1.0,-24.306,8.032,-39.201,46.819,0
6177.0,51.0,1.0,-24.75,8.186,-40.191,47.905,0
6178.0,51.0,1.0,-23.455,8.179,-38.704,45.99,0
6179.0,51.0,1.0,-24.186,8.191,-40.191,47.617,0
6180.0,51.0,1.0,-24.749,8.615,-39.526,47.424,0
6181.0,51.0,1.0,-24.167,7.892,-39.532,47.002,0
6182.0,51.0,1.0,-25.018,7.745,-40.029,47.835,0
6184.0,51.0,1.0,-24.297,7.31,-39.703,47.118,0
6185.0,51.0,1.0,-24.747,8.9,-39.028,47.062,0
6190.0,51.0,1.0,-23.888,8.468,-38.867,46.4,0
6191.0,51.0,1.0,-24.176,8.613,-39.031,46.713,0
6194.0,51.0,1.0,-24.176,8.613,-39.031,46.713,0
6210.0,51.0,2.0,-22.077,7.496,-41.518,47.617,0
6214.0,51.0,2.0,-22.199,7.768,-40.029,46.427,0
6216.0,51.0,2.0,-21.223,7.354,-41.189,46.915,0
6217.0,51.0,2.0,-21.369,7.929,-40.689,46.638,0
6218.0,51.0,2.0,-22.329,7.187,-40.199,46.543,0
6219.0,51.0,2.0,-22.22,7.782,-41.185,47.44,0
6220.0,51.0,2.0,-22.164,6.313,-40.042,46.2,0
6222.0,51.0,2.0,-22.058,6.481,-41.858,47.756,0
6223.0,51.0,2.0,-22.19,7.046,-40.531,46.742,0
6226.0,51.0,2.0,-22.191,6.618,-41.196,47.258,0
6229.0,51.0,2.0,-21.21,7.059,-40.861,46.576,0
6230.0,51.0,2.0,-22.037,6.18,-41.034,46.985,0
6231.0,51.0,2.0,-22.088,7.933,-41.515,47.689,0
6232.0,51.0,2.0,-22.345,6.911,-41.523,47.658,0
6233.0,51.0,2.0,-22.74,7.175,-39.539,46.173,0
6234.0,51.0,2.0,-22.062,7.199,-41.025,47.134,0
6235.0,51.0,2.0,-22.76,7.189,-40.695,47.178,0
6239.0,51.0,2.0,-21.898,6.612,-40.535,46.543,0
6240.0,51.0,2.0,-21.495,6.629,-41.691,47.372,0
6242.0,51.0,2.0,-21.186,6.327,-40.537,46.175,0
6244.0,51.0,2.0,-23.159,6.31,-40.537,47.111,0
6246.0,51.0,2.0,-21.499,7.347,-40.859,46.751,0
6248.0,51.0,2.0,-22.171,6.031,-40.87,46.886,0
6249.0,51.0,2.0,-22.351,7.488,-41.023,47.313,0
6252.0,51.0,2.0,-22.037,6.18,-41.034,46.985,0
6254.0,51.0,2.0,-22.752,7.183,-40.199,46.746,0
6255.0,51.0,2.0,-22.311,6.459,-40.206,46.433,0
6256.0,51.0,2.0,-22.292,6.16,-39.547,45.814,0
6258.0,51.0,2.0,-22.89,6.608,-40.865,47.303,0
6261.0,51.0,2.0,-23.028,7.177,-39.869,46.597,0
6262.0,51.0,2.0,-22.317,7.179,-39.539,45.966,0
6264.0,51.0,2.0,-22.602,6.606,-40.535,46.878,0
6267.0,51.0,2.0,-22.177,6.035,-41.201,47.178,0
6268.0,51.0,2.0,-23.182,7.042,-40.861,47.504,0
6269.0,51.0,2.0,-21.889,6.606,-40.039,46.108,0
6270.0,51.0,2.0,-23.44,6.164,-40.704,47.373,0
6271.0,51.0,2.0,-22.589,5.595,-41.204,47.322,0
6273.0,51.0,2.0,-23.034,7.181,-40.199,46.884,0
6274.0,51.0,2.0,-22.14,5.581,-39.718,45.813,0
6276.0,51.0,2.0,-22.19,7.046,-40.531,46.742,0
6280.0,51.0,2.0,-22.336,7.478,-40.197,46.59,0
6281.0,51.0,2.0,-21.608,6.18,-40.704,46.496,0
6283.0,51.0,2.0,-22.895,7.041,-40.531,47.08,0
6284.0,51.0,2.0,-22.604,7.037,-40.035,46.511,0
6285.0,51.0,2.0,-23.006,5.731,-40.708,47.109,0
6286.0,51.0,2.0,-22.568,5.581,-40.048,46.307,0
6289.0,51.0,2.0,-22.179,6.61,-40.535,46.676,0
6295.0,51.0,2.0,-23.166,6.602,-40.535,47.152,0
6296.0,51.0,2.0,-22.308,5.741,-41.038,47.061,0
6297.0,51.0,2.0,-23.003,6.158,-39.878,46.447,0
6304.0,51.0,3.0,-21.654,8.644,-39.856,46.175,0
6305.0,51.0,3.0,-20.806,8.077,-40.522,46.262,0
6310.0,51.0,3.0,-21.358,8.637,-39.03,45.323,0
6311.0,51.0,3.0,-20.674,8.656,-40.187,46.014,0
6314.0,51.0,3.0,-21.349,7.915,-39.532,45.62,0
6315.0,51.0,3.0,-21.654,8.644,-39.856,46.175,0
6316.0,51.0,3.0,-20.817,8.514,-40.518,46.342,0
6321.0,51.0,3.0,-20.388,8.942,-39.523,45.362,0
6327.0,51.0,3.0,-21.235,8.077,-40.852,46.745,0
6328.0,51.0,3.0,-20.639,7.488,-39.866,45.512,0
6329.0,51.0,3.0,-20.645,7.492,-40.197,45.805,0
6331.0,51.0,3.0,-21.104,8.944,-40.184,46.262,0
6332.0,51.0,3.0,-21.095,8.222,-40.686,46.561,0
6333.0,51.0,3.0,-20.535,8.516,-40.518,46.216,0
6335.0,51.0,3.0,-20.517,7.788,-40.525,46.085,0
6336.0,51.0,3.0,-21.231,9.077,-39.192,45.488,0
6337.0,51.0,3.0,-21.211,8.491,-38.866,45.084,0
6338.0,51.0,3.0,-20.81,8.795,-39.69,45.669,0
6339.0,51.0,3.0,-21.507,8.498,-39.692,45.937,0
6340.0,51.0,3.0,-20.777,8.057,-38.87,44.805,0
6341.0,51.0,3.0,-21.191,8.048,-38.375,44.57,0
6346.0,51.0,3.0,-20.674,8.656,-40.187,46.014,0
6348.0,51.0,3.0,-20.79,7.78,-40.029,45.772,0
6349.0,51.0,3.0,-21.209,8.776,-38.368,44.71,0
6354.0,51.0,3.0,-21.502,8.065,-40.027,46.147,0
6355.0,51.0,3.0,-20.759,7.33,-38.876,44.677,0
6356.0,51.0,3.0,-20.668,8.653,-39.856,45.723,0
6358.0,51.0,3.0,-20.783,8.061,-39.2,45.095,0
6359.0,51.0,3.0,-20.815,8.799,-40.02,45.96,0
6361.0,51.0,3.0,-21.495,7.774,-40.029,46.095,0
6362.0,51.0,3.0,-21.362,8.21,-39.86,45.963,0
6363.0,51.0,3.0,-22.071,8.637,-39.526,46.087,0
6365.0,51.0,3.0,-21.069,8.921,-38.202,44.529,0
6366.0,51.0,3.0,-21.644,8.208,-39.86,46.094,0
6367.0,51.0,3.0,-21.209,8.776,-38.368,44.71,0
6368.0,51.0,3.0,-21.903,7.761,-39.203,45.573,0
6370.0,51.0,3.0,-21.217,8.494,-39.197,45.373,0
6371.0,51.0,3.0,-20.776,7.77,-39.203,45.043,0
6372.0,51.0,3.0,-20.776,7.77,-39.203,45.043,0
6373.0,51.0,3.0,-20.628,8.196,-38.208,44.188,0
6374.0,51.0,3.0,-20.652,8.212,-39.53,45.349,0
6375.0,51.0,3.0,-21.178,7.753,-38.047,44.229,0
6377.0,51.0,3.0,-21.5,8.779,-38.864,45.274,0
6378.0,51.0,3.0,-20.087,8.073,-39.696,45.215,0
6380.0,51.0,3.0,-20.348,7.913,-38.706,44.439,0
6384.0,51.0,3.0,-20.655,8.93,-38.697,44.764,0
6385.0,51.0,3.0,-21.358,8.637,-39.03,45.323,0
6386.0,51.0,3.0,-21.326,7.899,-38.211,44.466,0
6387.0,51.0,3.0,-21.076,8.639,-39.03,45.191,0
6391.0,51.0,3.0,-20.648,8.639,-38.7,44.706,0
6407.0,51.0,4.0,-19.591,4.735,-40.221,44.988,0
6413.0,51.0,4.0,-19.193,5.757,-40.212,44.928,0
6414.0,51.0,4.0,-20.307,5.453,-39.884,45.087,0
6416.0,51.0,4.0,-20.709,5.292,-38.894,44.38,0
6418.0,51.0,4.0,-20.578,5.014,-39.888,45.162,0
6424.0,51.0,4.0,-19.744,5.601,-39.717,44.707,0
6425.0,51.0,4.0,-19.585,4.731,-39.89,44.69,0
6426.0,51.0,4.0,-19.438,4.584,-39.726,44.463,0
6427.0,51.0,4.0,-19.591,4.735,-40.221,44.988,0
6428.0,51.0,4.0,-19.87,5.446,-39.058,44.159,0
6429.0,51.0,4.0,-19.885,5.456,-39.884,44.899,0
6432.0,51.0,4.0,-19.887,4.742,-41.047,45.856,0
6433.0,51.0,4.0,-19.7,4.139,-39.234,44.097,0
6434.0,51.0,4.0,-19.854,4.433,-39.562,44.486,0
6435.0,51.0,4.0,-20.745,5.602,-40.543,45.886,0
6438.0,51.0,4.0,-20.727,4.875,-40.55,45.8,0
6440.0,51.0,4.0,-20.451,4.881,-40.88,45.97,0
6441.0,51.0,4.0,-20.578,5.014,-39.888,45.162,0
6442.0,51.0,4.0,-20.294,5.73,-38.725,44.094,0
6443.0,51.0,4.0,-21.428,5.296,-39.72,45.441,0
6444.0,51.0,4.0,-20.729,5.305,-40.05,45.408,0
6445.0,51.0,4.0,-19.759,5.611,-40.543,45.45,0
6446.0,51.0,4.0,-20.577,4.726,-40.221,45.425,0
6448.0,51.0,4.0,-20.016,4.589,-40.552,45.455,0
6451.0,51.0,4.0,-19.888,5.029,-40.714,45.59,0
6452.0,51.0,4.0,-20.589,5.45,-39.884,45.214,0
6453.0,51.0,4.0,-19.99,4.143,-39.73,44.668,0
6455.0,51.0,4.0,-19.873,4.732,-40.221,45.111,0
6456.0,51.0,4.0,-20.32,5.748,-40.212,45.42,0
6460.0,51.0,4.0,-21.432,4.869,-40.55,46.123,0
6461.0,51.0,4.0,-19.99,4.143,-39.73,44.668,0
6464.0,51.0,4.0,-20.994,4.719,-39.89,45.324,0
6465.0,51.0,4.0,-20.016,4.589,-40.552,45.455,0
6468.0,51.0,4.0,-20.435,5.585,-38.891,44.287,0
6469.0,51.0,4.0,-20.399,4.13,-38.904,44.121,0
6471.0,51.0,4.0,-20.719,4.869,-40.054,45.358,0
6472.0,51.0,4.0,-20.716,5.583,-38.892,44.417,0
6473.0,51.0,4.0,-21.279,5.435,-39.058,44.809,0
6476.0,51.0,4.0,-20.596,5.741,-39.881,45.252,0
6477.0,51.0,4.0,-20.716,5.583,-38.892,44.417,0
6480.0,51.0,4.0,-19.874,5.019,-39.888,44.846,0
6486.0,51.0,4.0,-20.431,4.867,-39.724,44.934,0
6488.0,51.0,4.0,-21.127,4.855,-39.228,44.819,0
6489.0,51.0,4.0,-21.565,5.005,-39.888,45.619,0
6490.0,51.0,4.0,-21.283,5.008,-39.888,45.487,0
6493.0,51.0,4.0,-21.583,5.733,-39.882,45.708,0
6494.0,51.0,4.0,-20.987,4.428,-39.893,45.293,0
6495.0,51.0,4.0,-21.295,5.732,-39.551,45.284,0
6496.0,51.0,4.0,-20.591,5.737,-39.551,44.957,0
6497.0,51.0,4.0,-20.557,4.713,-39.064,44.394,0
6508.0,51.0,5.0,-24.491,9.349,-39.85,47.699,0
6511.0,51.0,5.0,-24.741,8.896,-38.698,46.785,0
6513.0,51.0,5.0,-25.03,8.469,-39.693,47.684,0
6514.0,51.0,5.0,-24.744,8.182,-39.86,47.624,0
6515.0,51.0,5.0,-24.176,8.613,-39.031,46.713,0
6516.0,51.0,5.0,-24.311,8.465,-38.867,46.619,0
6519.0,51.0,5.0,-25.459,8.613,-39.857,48.072,0
6520.0,51.0,5.0,-25.018,7.745,-40.029,47.835,0
6521.0,51.0,5.0,-24.315,8.038,-39.696,47.24,0
6525.0,51.0,5.0,-24.198,8.914,-39.854,47.47,0
6526.0,51.0,5.0,-25.315,8.04,-40.523,48.452,0
6527.0,51.0,5.0,-23.763,8.194,-40.191,47.404,0
6529.0,51.0,5.0,-25.044,9.051,-39.688,47.794,0
6531.0,51.0,5.0,-24.16,8.173,-38.704,46.352,0
6532.0,51.0,5.0,-24.186,8.191,-40.191,47.617,0
6534.0,51.0,5.0,-24.424,6.87,-39.541,46.981,0
6537.0,51.0,5.0,-24.744,8.182,-39.86,47.624,0
6538.0,51.0,5.0,-24.757,7.905,-41.019,48.559,0
6539.0,51.0,5.0,-24.32,8.042,-40.027,47.522,0
6540.0,51.0,5.0,-24.31,7.033,-40.862,48.063,0
6541.0,51.0,5.0,-23.908,8.482,-40.023,47.386,0
6542.0,51.0,5.0,-24.304,7.029,-40.531,47.779,0
6544.0,51.0,5.0,-25.149,7.451,-39.867,47.721,0
6546.0,51.0,5.0,-24.158,7.886,-39.037,46.58,0
6551.0,51.0,5.0,-23.175,7.323,-40.033,46.833,0
6552.0,51.0,5.0,-24.313,7.751,-40.029,47.472,0
6555.0,51.0,5.0,-23.589,6.598,-40.535,47.361,0
6556.0,51.0,5.0,-24.347,8.776,-40.516,48.076,0
6559.0,51.0,5.0,-24.307,7.747,-39.699,47.19,0
6560.0,51.0,5.0,-24.491,8.204,-41.512,48.892,0
6562.0,51.0,5.0,-24.44,7.883,-39.037,46.726,0
6563.0,51.0,5.0,-23.88,7.318,-40.033,47.185,0
6564.0,51.0,5.0,-24.444,6.884,-40.698,47.971,0
6569.0,51.0,5.0,-23.433,6.446,-39.875,46.698,0
6570.0,51.0,5.0,-23.9,7.331,-41.189,48.182,0
6571.0,51.0,5.0,-23.182,7.042,-40.861,47.504,0
6573.0,51.0,5.0,-23.882,6.604,-41.196,48.073,0
6574.0,51.0,5.0,-24.304,7.029,-40.531,47.779,0
6575.0,51.0,5.0,-24.173,7.896,-39.863,47.283,0
6576.0,51.0,5.0,-24.469,7.903,-40.689,48.133,0
6577.0,51.0,5.0,-24.335,8.052,-40.853,48.228,0
6578.0,51.0,5.0,-24.302,7.314,-40.033,47.4,0
6580.0,51.0,5.0,-23.452,7.461,-39.536,46.57,0
6583.0,51.0,5.0,-23.184,7.329,-40.529,47.263,0
6585.0,51.0,5.0,-23.927,8.065,-41.679,48.73,0
6589.0,51.0,5.0,-23.906,8.051,-40.522,47.733,0
6590.0,51.0,5.0,-24.295,7.023,-40.036,47.354,0
6592.0,51.0,5.0,-23.58,6.592,-40.039,46.932,0
6593.0,51.0,5.0,-23.62,7.048,-41.688,48.43,0
6596.0,51.0,5.0,-23.876,6.6,-40.865,47.787,0
6605.0,51.0,6.0,-28.333,5.238,-39.721,49.071,0
6612.0,51.0,6.0,-27.634,5.248,-40.051,48.942,0
6613.0,51.0,6.0,-28.613,5.521,-39.223,48.863,0
6614.0,51.0,6.0,-29.314,4.797,-40.055,49.867,0
6615.0,51.0,6.0,-28.602,4.512,-40.058,49.427,0
6618.0,51.0,6.0,-27.61,4.516,-39.727,48.59,0
6619.0,51.0,6.0,-28.878,4.362,-39.894,49.441,0
6621.0,51.0,6.0,-28.028,4.08,-40.061,49.062,0
6625.0,51.0,6.0,-28.34,5.529,-39.718,49.105,0
6627.0,51.0,6.0,-29.025,4.509,-40.058,49.673,0
6628.0,51.0,6.0,-28.304,4.074,-39.731,48.952,0
6631.0,51.0,6.0,-28.618,4.809,-40.551,49.865,0
6632.0,51.0,6.0,-28.468,4.661,-40.221,49.497,0
6633.0,51.0,6.0,-27.756,4.376,-40.224,49.067,0
6635.0,51.0,6.0,-28.461,4.37,-40.224,49.468,0
6636.0,51.0,6.0,-27.77,5.387,-39.554,48.628,0
6637.0,51.0,6.0,-28.624,4.813,-40.881,50.137,0
6638.0,51.0,6.0,-28.31,4.078,-40.061,49.224,0
6640.0,51.0,6.0,-28.475,4.952,-40.219,49.527,0
6642.0,51.0,6.0,-28.166,4.649,-39.065,48.384,0
6643.0,51.0,6.0,-29.03,5.514,-38.892,48.844,0
6644.0,51.0,6.0,-27.368,5.547,-40.544,49.23,0
6647.0,51.0,6.0,-27.35,4.82,-40.55,49.149,0
6649.0,51.0,6.0,-28.193,5.383,-39.554,48.871,0
6650.0,51.0,6.0,-27.783,5.682,-39.882,48.936,0
6651.0,51.0,6.0,-28.16,4.645,-38.735,48.114,0
6652.0,51.0,6.0,-28.076,6.26,-39.712,49.036,0
6656.0,51.0,6.0,-27.072,5.684,-39.552,48.265,0
6657.0,51.0,6.0,-28.892,4.945,-39.889,49.501,0
6658.0,51.0,6.0,-28.2,5.674,-39.552,48.906,0
6659.0,51.0,6.0,-28.193,4.954,-40.219,49.366,0
6661.0,51.0,6.0,-28.493,5.68,-40.213,49.61,0
6663.0,51.0,6.0,-27.356,5.968,-39.219,48.188,0
6666.0,51.0,6.0,-28.618,4.809,-40.551,49.865,0
6667.0,51.0,6.0,-28.157,3.928,-39.567,48.721,0
6668.0,51.0,6.0,-28.443,3.642,-40.23,49.404,0
6669.0,51.0,6.0,-28.31,4.078,-40.061,49.224,0
6670.0,51.0,6.0,-29.016,3.787,-40.559,50.013,0
6672.0,51.0,6.0,-29.043,5.236,-40.051,49.75,0
6674.0,51.0,6.0,-28.431,3.634,-39.569,48.86,0
6676.0,51.0,6.0,-27.47,4.661,-39.561,48.388,0
6677.0,51.0,6.0,-28.204,5.391,-40.215,49.414,0
6678.0,51.0,6.0,-27.76,3.949,-41.054,49.715,0
6680.0,51.0,6.0,-28.878,4.362,-39.894,49.441,0
6681.0,51.0,6.0,-28.335,4.524,-40.883,49.948,0
6688.0,51.0,6.0,-28.03,3.795,-40.559,49.448,0
6693.0,51.0,6.0,-28.037,4.086,-40.557,49.473,0
6694.0,51.0,6.0,-27.751,4.372,-39.893,48.792,0
6698.0,51.0,6.0,-28.033,4.513,-39.727,48.831,0
6699.0,51.0,6.0,-28.295,4.068,-39.235,48.545,0
6712.0,51.0,7.0,-27.912,10.349,-40.668,50.399,0
6715.0,51.0,7.0,-27.63,10.352,-40.668,50.244,0
6716.0,51.0,7.0,-27.772,10.494,-40.501,50.217,0
6717.0,51.0,7.0,-27.88,9.612,-39.848,49.574,0
6720.0,51.0,7.0,-28.468,10.482,-40.006,50.207,0
6721.0,51.0,7.0,-28.18,10.481,-39.675,49.781,0
6722.0,51.0,7.0,-28.719,9.457,-39.684,49.89,0
6723.0,51.0,7.0,-28.608,10.338,-40.172,50.389,0
6724.0,51.0,7.0,-28.468,10.482,-40.006,50.207,0
6726.0,51.0,7.0,-27.483,10.205,-40.504,50.0,0
6728.0,51.0,7.0,-27.604,9.618,-40.178,49.687,0
6729.0,51.0,7.0,-28.599,9.616,-40.674,50.643,0
6730.0,51.0,7.0,-27.578,8.599,-40.187,49.493,0
6731.0,51.0,7.0,-28.583,9.319,-40.181,50.183,0
